id,question,A,B,C,D,E,answer,category,macro category
346,quale dei sottoelencati è il meccanismo d'azione dell'ac. fusidico?,inibizione della parete batterica per interferenza con le pbps,interferenza con la subunità 50 s,interferenza con la subunità 30 s,inibizione della translocasi,interferenza con i fosfolipidi della membrana,D,Area Preclinica 2016,farmacologia
347,quale di questi oppioidi non ha un alto rischio di dipendenza psichica?,codeina,buprenorfina,morfina,metadone,ossicodone,A,Area Preclinica 2016,farmacologia
348,quale tra le seguenti procedure è necessaria per l'avvio di una sperimentazione di fase iv?,approvazione del comitato nazionale di bioetica.,autorizzazione del ministero della sanità.,trasmissione al ministero della sanità del protocollo sperimentale.,riconoscimento dell'idoneità da parte della asl.,esito favorevole degli accertamenti dell'iss.,C,Area Preclinica 2016,farmacologia
349,i farmaci anestetici passano la barriera placentare:,si,no,solo quelli somministrati per via e.v.,solo quelli somministrati per via inalatoria,solo quelli somministrati per via parenterale,A,Area Preclinica 2016,farmacologia
350,quale dei seguenti principi attivi è impiegato nei confronti di pseudomonas aeruginosa?,penicillina g,amoxicillina,ticarcillina,flucoxacillina,sulbactam,C,Area Preclinica 2016,farmacologia
351,quale delle seguenti affermazioni riferite alla fase iii della sperimentazione clinica dei farmaci è corretta?,si esegue su volontari sani,si esegue su un piccolo numero (50-60) di pazienti,prevede un gruppo di controllo,serve a stabilire la dose massima tollerata,serve a stabilire la dose minima tossica,C,Area Preclinica 2016,farmacologia
352,quale tra i seguenti farmaci non mima l'effetto del neurotrasmettitore sul recettore postsinaptico?,isoprenalina,nicotina,metacolina,fenilefrina,guanetidina,E,Area Preclinica 2016,farmacologia
353,indicare quale dei seguenti farmaci può provocare prolungamento del tratto qt dell'ecg:,trinitrina,clozapina,losartan,doxorubicina,cisapride,E,Area Preclinica 2016,farmacologia
354,quale dei seguenti non e' considerato un antitubercolare di prima scelta:,rifampicina,etambutolo,isoniazide,pas,streptomicina,D,Area Preclinica 2016,farmacologia
355,le tetracicline:,non sono assorbite dal tubo gastroenterico,sono assorbite dal tubo gastroenterico in maniera incompleta,sono meglio assorbite dal tubo gastroenterico se associate a preparazioni anti-acide,sono meglio assorbite se somministrate insieme a latte e derivati,si accumulano nella tiroide,B,Area Preclinica 2016,farmacologia
356,il metotrexato inibisce specificamente:,l' ipoxantina-guanina-fosforibosil-transferasi,la dna polimerasi,la diidrofolato-reduttasi,la timidi lato sintetasi,la xantina ossidasi,C,Area Preclinica 2016,farmacologia
357,"tra i farmaci sottoelencati vi e' un antimetabolita, usato nella leucemia mielogena acuta, che viene fosforilato ad inibitore nucleotidico della dna polimerasi:",ciclofosfamide,vincristina,citarabina,cisplatino,mecloretamina,C,Area Preclinica 2016,farmacologia
358,l' acyclovir e' inefficace contro:,herpes simplex tipo 1,varicella zoster,herpes simplex tipo 2,vaccinia,virus di epstein barr,D,Area Preclinica 2016,farmacologia
359,quale tra questi principi attivi non fa parte della categoria dei bloccanti del recettore per l'angiotensina ii?,irbesartan,telmisartan,rizatriptan,olmesartan,valsartan,C,Area Preclinica 2016,farmacologia
360,"parlando degli inibitori dell'enzima hmg-coa-reduttasi, quale tra i seguenti non riconosce come principale via metabolica di fase i il citocromo p450:",lovastatina,simvastatina,atorvastatina,cerivastatina,pravastatina,E,Area Preclinica 2016,farmacologia
361,quale tra i seguenti fa parte dei farmaci beta2-agonisti a lunga durata d'azione?,fenoterolo,salbutamolo,terbutalina,salmeterolo,albuterolo,D,Area Preclinica 2016,farmacologia
362,"quale tra i seguenti farmaci inibitori di pompa protonica, non sembrerebbe avere interazione con l'assunzione di altri farmaci o con l'ingestione di cibo:",omeprazolo,lansoprazolo,pantoprazolo,rabeprazolo,esomeprazolo,C,Area Preclinica 2016,farmacologia
363,"nel trattamento della tachicardia sopra-ventricolare parossistica, quale tra questi farmaci e modalita' di somministrazione risulta essere quello di elezione nei pazienti senza instabilita' emodinamica?",adenosina in bolo rapido,adenosina in infusione endovenosa,flecainide in bolo rapido,propafenone in somministrazione orale,propafenone in bolo rapido,A,Area Preclinica 2016,farmacologia
364,quale tra questi farmaci calcio-antagonisti viene incluso nella sottoclasse dei non-diidropiridinici:,amlodipina,diltiazem,"isradipina,",nifedipina,lercanidipina,B,Area Preclinica 2016,farmacologia
365,"quando parliamo della ""minima concentrazione inibente"" di un farmaco, intendiamo:",la concentrazione plasmatica alla quale l'attivita' di un farmaco e' ancora inibita,la percentuale minima di enzimi che il farmaco e' in grado di bloccare,la piu' bassa concentrazione di un antibiotico capace di inibire la crescita di un batterio,la quantita' sufficiente di antidoto a bloccare l'attivita' del farmaco,la riduzione percentuale di attivita' del farmaco in base alla concentrazione plasmatica di proteine carrier,C,Area Preclinica 2016,farmacologia
366,quali tra i seguenti farmaci con attivita' anti-aggregante e' un inibitore del recettore piastrinico p2y12?,acido acetil-salicilico,abciximab,epitifibatide,prasugrel,dipiridamolo,D,Area Preclinica 2016,farmacologia
368,quali tra questi farmaci beta-bloccanti viene considerato come cardio-selettivo:,pindololo,nebivololo,sotalolo,carvedilolo,atenololo,B,Area Preclinica 2016,farmacologia
369,"un uomo di 35 anni, obeso, diabetico e iperteso accusa un improvviso dolore a livello dell'alluce. sono presenti tutti i segni classici della flogosi (rubor, calor, tumor, ecc). tra gli esami bioumorali si evidenzia un aumento dei trigliceridi, glicemia 130 mg/dl e uricemia 9 mg/dl. quale terapia è la più indicata?",ketorolac trometamina,colchicina,fans,paracetamolo,tramadolo cloridrato,B,Area Preclinica 2016,farmacologia
370,attraverso quale meccanismo l'acido acetil-salicilico esercita il suo effetto antiaggregante?,blocco della cox-1,blocco del recettore p2y12,blocco del recettore p2y1,tramite un processo di antagonismo con il recettore della gp iib/iiia,nessuna delle altre risposte,A,Area Preclinica 2016,farmacologia
371,quale di questi farmaci è stato disegnato per il trattamento di malattie a carattere autoimmunitario e agisce interferendo con l'attività del tnf alpha?,etanercept,anakinra,efalizumab,leflunomide,rituximab,A,Area Preclinica 2016,farmacologia
372,attraverso quale meccanismo il clopidogrel esercita il suo effetto antiaggregante?,blocco della cox-1,blocco del recettore p2y12,blocco del recettore p2y1,tramite un processo di antagonismo con il recettore della gp iib/iiia,nessuna delle altre risposte,B,Area Preclinica 2016,farmacologia
373,"il rivaroxaban, uno tra i nuovi farmaci anticoagulanti orali, esplica la sua azione attraverso il blocco diretto di:",fattore ii,fattore v,fattore vii,fattore xa,nessuna delle altre risposte,D,Area Preclinica 2016,farmacologia
374,la silodosina a quale classe di farmaci appartiene?,beta-bloccanti,miocardiocinetici,statine,calcio antagonisti,alfa-litici,E,Area Preclinica 2016,farmacologia
375,"quando parliamo di dili, a cosa ci stiamo riferendo?",una patologia epatica acuta da tossicità ai farmaci,una patologia renale acuta da tossicità ai farmaci,una particolare forma prescrittiva di alcuni farmaci,una patologia epatica cronica da tossicità ai farmaci,nessuna delle altre risposte indicate,A,Area Preclinica 2016,farmacologia
376,qual è il meccanismo d'azione della lamotrigina?,inibisce i canali del na+,blocca i recettori ampa e kainato,inibisce i canali del ca2+ di tipo t,blocca i recettori nmda,interagisce con la proteina delle vescicole sinaptiche sv2a,A,Area Preclinica 2016,farmacologia
377,quale tra questi farmaci inibisce l'attività della lipossigenasi-5?,montelukast,misoprostolo,acido acetilsalicilico,indometacina,zileuton,E,Area Preclinica 2016,farmacologia
379,quale tra i seguenti farmaci usati in terapia della malattia di parkinson è agonista selettivo per i recettori d2 e d3?,bromocriptina,ropinirolo,apomorfina,selegilina,carbidopa,B,Area Preclinica 2016,farmacologia
380,quale tra questi farmaci antiepilettici è un inibitore dei canali del calcio?,carbamazepina,fenitoina,acido valproico,clonazepam,lamotrigina,C,Area Preclinica 2016,farmacologia
381,qual è il meccanismo d'azione della venlafaxina?,blocco dei recettori d2 e 5ht2,blocco dei recettori &#61537;2 sul terminale noradrenergico e sul neurone serotoninergico,inibizione selettiva della ricaptazione della serotonina,"blocco dei recettori &#945;1, h1, m1",inibizione della ricaptazione della serotonina e della noradrenalina,E,Area Preclinica 2016,farmacologia
382,quale tra i seguenti non è un uso terapeutico dei glucocorticoidi:,lupus eritematoso sistemico,artrite reumatoide,dermatosi infiammatorie,rigetto del trapianto d'organo,infezioni micotiche sistemiche,E,Area Preclinica 2016,farmacologia
383,qual è il meccanismo d'azione del vigabatrin?,inibisce i canali del na+,blocca i recettori ampa e kainato,inibisce l'enzima gaba transaminasi,stimola l'enzima gaba decarbossilasi,inibisce il neurotrasportatore per il gaba,C,Area Preclinica 2016,farmacologia
384,quale tra i seguenti oppiacei è un agonista parziale del recettore &#956;?,fentanyl,morfina,buprenorfina,metadone,remifentanil,C,Area Preclinica 2016,farmacologia
385,quale tra i seguenti farmaci è un inibitore selettivo per la cox-2?,ibuprofene,celecoxib,metamizolo,morniflumato,paracetamolo,B,Area Preclinica 2016,farmacologia
386,a quale dei seguenti effetti è associato l'uso della doxorubicina?,cardiopatia,mielosoppressione,tossicità gastrointestinale,nefrotossicità,nevralgia,A,Area Preclinica 2016,farmacologia
387,qual è il meccanismo d'azione del levetiracetam?,inibisce i canali del ca2+ di tipo t,blocca i recettori ampa e kainato,inibisce l'anidrasi carbonica,blocca i recettori nmda,interagisce con la proteina delle vescicole sinaptiche sv2a,E,Area Preclinica 2016,farmacologia
388,quale tra questi farmaci inibisce i recettori per i leucotrieni?,montelukast,beclometasone,acido acetilsalicilico,indometacina,zileuton,A,Area Preclinica 2016,farmacologia
389,quale tra questi non è un effetto collaterale della morfina?,costipazione addominale,nausea,depressione respiratoria,diarrea,immunosoppressione,D,Area Preclinica 2016,farmacologia
390,quale delle seguenti affermazioni sul topiramato è corretta?,e' un inibitore metabolico,potenzia l'attività dell' anidrasi carbonica,blocca il recettore nmda,è efficace nelle assenze in monoterapia,possiede un meccanismo d'azione ad ampio spettro,E,Area Preclinica 2016,farmacologia
391,quale delle seguenti affermazioni sull'azitromicina è corretta?,è un antibiotico tempo-dipendente,ha uno spettro d'azione selettivo per i gram +,presenta post-antibiotic effect,inibisce diverse isoforme del cyp450,ha uno spettro d'azione ristretto,C,Area Preclinica 2016,farmacologia
392,quale delle seguenti affermazioni sul tramadolo è corretta?,non è un profarmaco,è un oppiaceo forte,determina il blocco selettivo della ricaptazione della noradrenalina,potenzia le vie discendenti attraverso l'agonismo parziale sul recettore &#956; e il blocco della ricaptazione della 5ht e della na,è un antagonista k,D,Area Preclinica 2016,farmacologia
393,qual è il meccanismo d'azione della tiagabina?,inibisce i canali del ca2+ di tipo t,blocca i recettori ampa e kainato,inibisce l'enzima gaba transaminasi,stimola l'enzima gaba decarbossilasi,inibisce il neurotrasportatore per il gaba,E,Area Preclinica 2016,farmacologia
394,qual è il meccanismo d'azione dell'aripiprazolo?,agonismo parziale sui recettori d2,antagonismo d2 e 5ht2,inibizione selettiva della ricaptazione della serotonina,"antagonismo d2, &#945;1, m1 e h1",inibizione del reuptake della serotonina e della noradrenalina,A,Area Preclinica 2016,farmacologia
395,qual è l'antibiotico di prima scelta per il trattamento dell'infezione delle vie urinarie da escherichia coli?,bacitracina,cloxacilina,ampicillina,meticillina,difenidramina fisiologia,C,Area Preclinica 2016,farmacologia
396,quale dei seguenti ormoni endogeni tende a diminuire la glicemia ?,glucagone,gh (ormone della crescita),somatostatina,epinefrina,ormone tiroideo,C,Area Preclinica 2016,fisiologia
397,un insufficiente stato nutrizionale proteico-calorico è associato a:,diminuzione della concentrazione di gamma-globuline,aumento della concentrazione di aptoglobina,diminuzione dei livelli di prealbumina,aumento dei livelli di alfa-fetoproteina,aumento della sintesi degli enzimi digestivi,C,Area Preclinica 2016,fisiologia
398,durante l'esercizio fisico intenso può svilupparsi una condizione di blanda acidosi. il sistema tampone principale risponde a questa alterazione mediante:,eliminazione di co2 dai polmoni,ritenzione di co2 da parte dei polmoni,escrezione di ioni idrossido attraverso il rene,escrezione di acido attraverso il rene,ritenzione di ioni bicarbonate attraverso il rene,A,Area Preclinica 2016,fisiologia
